word,coefficient
willing gives,0.659772820909901
wants make,0.6596386387747728
genuine care,0.6595301110518641
econ,0.659415607149789
brings guest,0.659365714584295
guides easy,0.6593255813654624
wanting,0.6592079771669008
recitations,0.6591037671868855
things say,0.6589706981302164
written assignment,0.6578614509341447
passionate content,0.6573575049219755
kyle,0.6571171247644072
habits,0.657072290258801
song,0.6570314902673803
caring knows,0.65702328479287
professors shes,0.6566389839061185
final super,0.6565726376751689
test easy,0.6563801288349876
play,0.6558881237792751
clear engaging,0.6557980886034217
allen,0.6557054851241875
theres,0.6548376801418194
teaches things,0.6546228353858373
daniel,0.654393581526775
super laid,0.6543228474298824
hat,0.6541902923330071
truly best,0.6539100175370451
helps make,0.6538717000431724
notes need,0.6537982013081841
giving extra,0.6529133470643468
recommend classes,0.6523311398535387
sense humour,0.6521515282740865
brother,0.6519477729743363
workshops,0.6518286142600382
taking chance,0.6516998133801487
late policy,0.6506993589262143
conceptually,0.6505697373471983
fox,0.6505380179669028
caring takes,0.6504617938477442
stay track,0.6497820385056007
pop quiz,0.6496877536282835
lets use,0.6495177393738407
took freshman,0.6494531730872983
makes topics,0.6494301622898012
easy got,0.6492538115814874
prof great,0.6490958576809055
lots,0.6487607831237567
jazz,0.6485994632231874
want read,0.6484599695979165
frank,0.6483046628039306
gives bonus,0.648141044949715
practice test,0.6480871170986773
greg,0.6479841985678428
kind easy,0.6474412694614547
loves job,0.647174300493205
provides feedback,0.6469612516754821
come notes,0.6466793112893436
med,0.6465837514232691
huge fan,0.6456559980256662
classes teaches,0.6455529473677453
cares make,0.6455461322593671
wants enjoy,0.6455056086776509
math ive,0.6453967712237899
shes amazing,0.6443688613602916
cares tries,0.644300958849502
gives hints,0.6440660667347784
semester overall,0.6440048045083249
fair clear,0.6433784298102804
jessica,0.6427619595454661
smiling,0.6423569035729393
exam got,0.6422033528440806
videos week,0.6419343009266558
math math,0.641498697030438
purchase textbook,0.6406316751978827
talk outside,0.6405848225553428
easy honestly,0.6403614236754764
semester learned,0.6402883141790425
boring reads,0.6398442779368163
based papers,0.6397173164699773
documentary,0.6395476285348094
mandatory want,0.6394079230691458
clear notes,0.6391265705510382
posts easy,0.6390143318716813
took lab,0.6381890439980396
adjusts,0.6380075916380158
truly care,0.6379388563303251
interesting pretty,0.6378900659737993
taste,0.6373272899309828
easy isnt,0.6373268466352026
bit long,0.6371331173293624
basics,0.6370973444219398
lecturebased,0.6370057882852336
mymathlab,0.6368375554460155
post week,0.6367855707489743
mini,0.6366702991499743
praise,0.6365705956439273
job,0.6363811415244559
feedbacks,0.6361460477838092
tries explain,0.6360042396164414
considering taking,0.6357361148317925
actually enjoy,0.6349998057396087
great tough,0.6349634741953833
ive hes,0.6344001708773997
order pass,0.6343849211710003
useful feedback,0.6343161693243332
actually wants,0.6341703623052626
experience field,0.6340059812606571
explain topic,0.6338172746939392
open book,0.6337986152957455
make mistakes,0.6336995191699801
data,0.6334838432386626
guy gives,0.6334072911165096
used textbook,0.6331037587836654
knowledge,0.6330669430258451
programming,0.632981073319846
super straightforward,0.6328436787156686
awesome gives,0.6327360434799022
example problems,0.6325422238816386
definetly,0.6324796313969926
improving,0.6324454525520415
feedback extremely,0.6324307307258215
helped learn,0.6323460037391467
took hour,0.6323318874384283
summer easy,0.6319272995205112
need makes,0.6319175902475764
leader,0.6315444086133019
safe environment,0.6307519656611924
posts notes,0.6307087244076269
based discussion,0.6304840173250867
caring makes,0.6300125102142595
preparing,0.6299025810177653
knowledgeable kind,0.6294325694950633
sends,0.6294044115164753
writing classes,0.6278325631195878
enrollment,0.626882959233809
prelab,0.6266786697995937
equal,0.6265811904137384
classes enjoyable,0.6264202751973508
throughly,0.6262972335773764
relationships,0.6262179294947577
criminology,0.6258082084923013
pass gives,0.6256776599779333
listens feedback,0.6256698746650027
great recommend,0.6254634327444286
watch notes,0.6253545587463956
credit semester,0.62494395131526
theories,0.6243392910486205
usually pretty,0.6242667751676644
quality,0.6242487994564675
amazing extremely,0.6237865652865734
fun talk,0.6236934073678602
interesting makes,0.6234713425095798
printing,0.6234181007073026
gives answers,0.6231111561381937
phd student,0.6230864235768776
makes accessible,0.6228964282225814
rose,0.6226146309408643
genuinely loves,0.6223056130735511
prioritizes,0.6215073496189236
emily,0.6214276819444369
things great,0.6213144229363783
mindful,0.6211391789941197
nicest people,0.6211250458014599
great discussion,0.6211083326730793
field trip,0.620793822860474
straightforward long,0.6204779126344427
notes powerpoints,0.6204605042442756
email responds,0.6198212979930784
essays discussion,0.6193199537238424
graduate level,0.6190918687652067
tougher,0.6187936360832046
lopez,0.6184491059353137
ask willing,0.6176945642399799
easy simple,0.616951113041618
easy papers,0.6168481031069768
cares deeply,0.616747519675742
making feel,0.6166093405879284
cool guy,0.616530983284911
sac,0.6159553419123514
paper group,0.6159503224160935
read assigned,0.6159340717416103
look notes,0.6157916970430068
stem,0.6155447916071549
stats,0.6155372887240166
presentation paper,0.6152500302329967
word count,0.6148538445479952
kick,0.6144374521833259
taken far,0.6142801699366306
project midterm,0.6139520097987649
emails super,0.6135765083078478
best makes,0.6134421822779844
range,0.6133092014779977
jeff,0.6131552788190081
recording,0.6127735600009319
ted talks,0.6124851222389517
simple long,0.6124768650918224
advance,0.6122362678045256
final presentation,0.6120192272224629
pushes best,0.6119921592009298
need clarification,0.6117820099775477
breakout,0.6112871694690104
public health,0.6110076587449413
talented,0.6109927097788772
learn content,0.6109077438288888
wasnt option,0.610862602644892
anatomy physiology,0.6108183170104129
cuz,0.6106869369146354
took person,0.6106824625048568
quite easy,0.6106147719899806
assigned reading,0.6105665315167735
extra practice,0.6104608210435083
applying,0.6104387419258924
soft,0.6103176431291681
open helping,0.6102776819215172
understand great,0.6098039325046007
easy watch,0.6097976433324002
case,0.6096371478844694
understand long,0.6096236271065275
make enjoyable,0.6094681852793037
conversation,0.6089840735687679
friendly easy,0.6086875499202444
mainly based,0.6080777817257395
participates,0.6076714888681504
alex,0.6076100129546335
horror,0.6074891226758646
obviously cares,0.6073570093869401
life advice,0.6071208366671188
reading gives,0.6070909385989992
learners,0.6068709915566662
walk away,0.6068029201032991
grasp concepts,0.6067282954636872
willing learn,0.6054370791677829
pass learn,0.6053810632572667
overview,0.6051317857466536
educational,0.6050543609421299
experience makes,0.60500923471617
enjoyable easy,0.6049275968536452
accommodate,0.6049208027359412
simple easy,0.6047740779682138
highlighted,0.6045911829017574
readings discussions,0.6045502008532943
things wrong,0.6041336794793895
holly,0.6037080773577682
resubmit,0.6036213776796998
valued,0.6034556777293572
make best,0.6034373244972333
lee,0.6033177473883372
quiz discussion,0.6032152078670963
math classes,0.6029889843518981
math isnt,0.6028491714868106
huang,0.602606789603407
python,0.602465048178146
shows cares,0.6023257090196584
life easier,0.6020987412872777
entire period,0.6020123534250913
feedback hes,0.6016511467003911
guy overall,0.6015485123025007
took accelerated,0.6014415981494625
choice easy,0.6012894459732968
holding,0.6011433560846257
great hes,0.6008373402507267
absolutely hilarious,0.600647021828024
final extra,0.6003427726685028
passionate topic,0.5999303153572733
completed,0.5996339643951119
feed,0.5995927755017619
understand materials,0.5995664196847702
reaction,0.5994079096106735
compare,0.5993846593262945
type person,0.5989818115625968
directly,0.5984247303884621
corporate,0.5974144881387038
clearly,0.5970324156674529
notes review,0.5967513710697077
hands favorite,0.5966153593006004
overall pretty,0.596347281237503
makes comfortable,0.5962998481096005
understands life,0.5960067153299228
strongly,0.5960003315743967
person general,0.5957833469274428
module,0.5954477716537351
workload manageable,0.5951922531556451
garcia,0.5951747661961044
great making,0.5949501805818613
nice super,0.594666247856893
proved,0.5944834441992167
forever respond,0.5943883451912192
fulfilling,0.5943502113941463
remembering,0.5940776281552873
understanding prof,0.5940074091530804
ethics,0.5936296772701914
cracks,0.5934892936657775
recitation,0.5932969132507003
shes extremely,0.5931932629427188
interesting clear,0.5930563767151725
thorough feedback,0.5927030062014784
nice makes,0.5926927579658682
expectations clearly,0.5924693356882288
long way,0.5924467608187465
great study,0.5923866460614914
review day,0.5917834208921917
team,0.5916975376300541
shes fair,0.591692581165204
week long,0.591620050331106
knowledgeable great,0.591253954282606
caring instructor,0.5911058895679903
instructors,0.5910145900797366
early morning,0.5909897541306373
wrong answer,0.5907961672244154
handy,0.5906363414470861
reward,0.5906070691154289
types,0.5904635413226158
second chance,0.589866686725719
loved learned,0.5897399472978607
jen,0.5896568450283748
hes willing,0.5893964559909959
weekly discussion,0.5891830633221781
units,0.5890917098142198
mandatory recommend,0.58835072860936
understanding helpful,0.5883451282549098
uses examples,0.588217580292113
reach need,0.5880759508816247
teaches cares,0.587342808823531
confidence,0.586772295333223
language,0.5863034002934383
dive,0.585421020125771
bar,0.5851847635116496
say easy,0.5847828995457481
instructor clear,0.5846902507798418
week group,0.5844507001951365
understanding make,0.5835877120319609
amazing ive,0.5834497916147356
project heavy,0.5833164193523955
todays,0.5832625330368355
taking best,0.5830596058813429
amazing recommend,0.5829847618570309
interested subject,0.58270143562521
morgan,0.5823459042996487
lack communication,0.5820492703101238
dialogue,0.5814395198391926
great helps,0.5806705383716594
production,0.5804391370794728
guides exactly,0.5803988178972461
amazing explaining,0.5799108551194729
layout,0.5798364753511644
biol,0.5798218373204896
hes approachable,0.5798152220580094
helpful wants,0.5793762992385006
based effort,0.5789555828934684
actual exam,0.578457563021627
great funny,0.5783795538700194
hours definitely,0.5782464671432352
genius,0.5781786965293225
grader papers,0.5778991053672824
awesome took,0.5775462649956293
feedback super,0.5773913855544475
teach concepts,0.5768957883058218
best extremely,0.5768082289677918
truly caring,0.5767085237793975
kate,0.5766221529085808
plenty resources,0.5761714249927452
recommends,0.5759139112048085
ive math,0.5758468769672053
great organized,0.5758298719280878
purdue,0.5755864160494023
chad,0.5752821396892327
tell actually,0.5752728491647663
extraordinary,0.5750117557315261
usually gives,0.5747274877075168
notes final,0.5745733001949657
learning fun,0.5739160558904987
best thing,0.5736701297788444
lots office,0.5735274656063284
usually week,0.5735230421838359
wants gives,0.5729804695331054
smile face,0.5728151063674009
upper,0.5728065063336136
art history,0.5724128375917745
global,0.572126444431017
recommendations,0.5720673839803277
lighten,0.5719026682804124
shaw,0.5718757032533491
surprise,0.5718211172540949
color,0.5715298287422556
turning,0.5710610590021473
isnt necessary,0.5709570031589105
replaces,0.5708899579704655
sure complete,0.570281485603317
survey,0.5701924273280029
starting,0.5697480438689171
world examples,0.5693369195409983
tremendous,0.5692105128177757
way shes,0.5692082373250557
taking great,0.5690385528762714
group project,0.56881670060722
walker,0.5686669926765914
pretty interesting,0.5681897225671891
cares took,0.5676237015262452
sharp,0.567444964646583
writers,0.5670370491619665
construction,0.5669388946187349
understand overall,0.5668547122849412
itll,0.5667377346642908
assignment discussion,0.5666572077852581
lecturer makes,0.5664498033347226
caring easy,0.5664451633287517
use study,0.5658240109550663
prof overall,0.5656582505277474
cheat sheets,0.5648505337672884
willing way,0.5643437382216462
achievable,0.563694119777061
drastically,0.5636412566695052
participation important,0.5630634334451072
reasonable grader,0.5625001064875207
notes test,0.5623953910606896
discipline,0.5622064169952856
kahoots,0.5616723650433114
